Reference_Data_ID;Product_ID;Pricing_Parameter_Value;Product_Description;Pricing_Parameter_Type_ID;Pricing_Parameter_Type_Name;Pricing_Parameter_ID;Pricing_Parameter_Name;Reference_Data_Type;Reference_Data_Name;Valid_From;Valid_To
1104;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Brunei International Airport;2018-01-01;9999-12-31
1105;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Soekarno-Hatta International Airport;2018-01-01;9999-12-31
1105;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Soekarno-Hatta International Airport;2018-01-01;9999-12-31
1106;1;1;Temperature only;4;Airport;4;Low risk;Airport;Kualanamu International Airport;2018-01-01;9999-12-31
1106;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Kualanamu International Airport;2018-01-01;9999-12-31
1107;1;1;Temperature only;4;Airport;4;Low risk;Airport;Kuala Lumpur International Airport;2018-01-01;9999-12-31
1107;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Kuala Lumpur International Airport;2018-01-01;9999-12-31
1108;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Singapore Changi Airport;2018-01-01;9999-12-31
1108;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Singapore Changi Airport;2018-01-01;9999-12-31
1109;1;2;Temperature only;4;Airport;22;High risk;Airport;Brisbane International Airport;2018-01-01;9999-12-31
1109;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Brisbane International Airport;2018-01-01;9999-12-31
1110;1;1;Temperature only;4;Airport;4;Low risk;Airport;Melbourne International Airport;2018-01-01;9999-12-31
1110;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Melbourne International Airport;2018-01-01;9999-12-31
1111;1;1;Temperature only;4;Airport;4;Low risk;Airport;Adelaide International Airport;2018-01-01;9999-12-31
1111;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Adelaide International Airport;2018-01-01;9999-12-31
1112;1;1;Temperature only;4;Airport;4;Low risk;Airport;Perth International Airport;2018-01-01;9999-12-31
1112;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Perth International Airport;2018-01-01;9999-12-31
1113;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Canberra International Airport;2018-01-01;9999-12-31
1113;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Canberra International Airport;2018-01-01;9999-12-31
1114;1;1;Temperature only;4;Airport;4;Low risk;Airport;Sydney Kingsford Smith International Airport;2018-01-01;9999-12-31
1114;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Sydney Kingsford Smith International Airport;2018-01-01;9999-12-31
1115;1;1;Temperature only;4;Airport;4;Low risk;Airport;Beijing Capital International Airport;2018-01-01;9999-12-31
1115;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Beijing Capital International Airport;2018-01-01;9999-12-31
1116;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Baita International Airport;2018-01-01;9999-12-31
1116;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Baita International Airport;2018-01-01;9999-12-31
1117;1;2;Temperature only;4;Airport;22;High risk;Airport;Beijing Nanyuan Airport;2018-01-01;9999-12-31
1117;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Beijing Nanyuan Airport;2018-01-01;9999-12-31
1118;1;1;Temperature only;4;Airport;4;Low risk;Airport;Tianjin Binhai International Airport;2018-01-01;9999-12-31
1118;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Tianjin Binhai International Airport;2018-01-01;9999-12-31
1119;1;1;Temperature only;4;Airport;4;Low risk;Airport;Taiyuan Wusu Airport;2018-01-01;9999-12-31
1119;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Taiyuan Wusu Airport;2018-01-01;9999-12-31
1120;1;1;Temperature only;4;Airport;4;Low risk;Airport;Guangzhou Baiyun International Airport;2018-01-01;9999-12-31
1120;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Guangzhou Baiyun International Airport;2018-01-01;9999-12-31
1121;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Changsha Huanghua International Airport;2018-01-01;9999-12-31
1121;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Changsha Huanghua International Airport;2018-01-01;9999-12-31
1122;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Guilin Liangjiang International Airport;2018-01-01;9999-12-31
1122;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Guilin Liangjiang International Airport;2018-01-01;9999-12-31
1123;1;1;Temperature only;4;Airport;4;Low risk;Airport;Nanning Wuxu Airport;2018-01-01;9999-12-31
1123;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Nanning Wuxu Airport;2018-01-01;9999-12-31
1124;1;1;Temperature only;4;Airport;4;Low risk;Airport;Shenzhen Bao'an International Airport;2018-01-01;9999-12-31
1124;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Shenzhen Bao'an International Airport;2018-01-01;9999-12-31
1125;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Zhengzhou Xinzheng International Airport;2018-01-01;9999-12-31
1125;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Zhengzhou Xinzheng International Airport;2018-01-01;9999-12-31
1126;1;2;Temperature only;4;Airport;22;High risk;Airport;Wuhan Tianhe International Airport;2018-01-01;9999-12-31
1126;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Wuhan Tianhe International Airport;2018-01-01;9999-12-31
1127;1;2;Temperature only;4;Airport;22;High risk;Airport;Haikou Meilan International Airport;2018-01-01;9999-12-31
1127;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Haikou Meilan International Airport;2018-01-01;9999-12-31
1128;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Sanya Phoenix International Airport;2018-01-01;9999-12-31
1128;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Sanya Phoenix International Airport;2018-01-01;9999-12-31
1129;1;1;Temperature only;4;Airport;4;Low risk;Airport;Xi'an Xianyang International Airport;2018-01-01;9999-12-31
1129;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Xi'an Xianyang International Airport;2018-01-01;9999-12-31
1130;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Kunming Changshui International Airport;2018-01-01;9999-12-31
1130;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Kunming Changshui International Airport;2018-01-01;9999-12-31
1131;1;1;Temperature only;4;Airport;4;Low risk;Airport;Xiamen Gaoqi International Airport;2018-01-01;9999-12-31
1131;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Xiamen Gaoqi International Airport;2018-01-01;9999-12-31
1132;1;1;Temperature only;4;Airport;4;Low risk;Airport;Fuzhou Changle International Airport;2018-01-01;9999-12-31
1132;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Fuzhou Changle International Airport;2018-01-01;9999-12-31
1133;1;1;Temperature only;4;Airport;4;Low risk;Airport;Hangzhou Xiaoshan International Airport;2018-01-01;9999-12-31
1133;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Hangzhou Xiaoshan International Airport;2018-01-01;9999-12-31
1134;1;1;Temperature only;4;Airport;4;Low risk;Airport;Yaoqiang Airport;2018-01-01;9999-12-31
1134;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Yaoqiang Airport;2018-01-01;9999-12-31
1135;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Ningbo Lishe International Airport;2018-01-01;9999-12-31
1135;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Ningbo Lishe International Airport;2018-01-01;9999-12-31
1136;1;2;Temperature only;4;Airport;22;High risk;Airport;Nanjing Lukou Airport;2018-01-01;9999-12-31
1136;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Nanjing Lukou Airport;2018-01-01;9999-12-31
1137;1;1;Temperature only;4;Airport;4;Low risk;Airport;Shanghai Pudong International Airport;2018-01-01;9999-12-31
1137;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Shanghai Pudong International Airport;2018-01-01;9999-12-31
1138;1;2;Temperature only;4;Airport;22;High risk;Airport;Shanghai Hongqiao International Airport;2018-01-01;9999-12-31
1138;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Shanghai Hongqiao International Airport;2018-01-01;9999-12-31
1139;1;1;Temperature only;4;Airport;4;Low risk;Airport;Wenzhou Yongqiang Airport;2018-01-01;9999-12-31
1139;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Wenzhou Yongqiang Airport;2018-01-01;9999-12-31
1140;1;1;Temperature only;4;Airport;4;Low risk;Airport;Chongqing Jiangbei International Airport;2018-01-01;9999-12-31
1140;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Chongqing Jiangbei International Airport;2018-01-01;9999-12-31
1141;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Longdongbao Airport;2018-01-01;9999-12-31
1141;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Longdongbao Airport;2018-01-01;9999-12-31
1142;1;1;Temperature only;4;Airport;4;Low risk;Airport;Chengdu Shuangliu International Airport;2018-01-01;9999-12-31
1142;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Chengdu Shuangliu International Airport;2018-01-01;9999-12-31
1143;1;1;Temperature only;4;Airport;4;Low risk;Airport;Ürümqi Diwopu International Airport;2018-01-01;9999-12-31
1143;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Ürümqi Diwopu International Airport;2018-01-01;9999-12-31
1144;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Taiping Airport;2018-01-01;9999-12-31
1144;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Taiping Airport;2018-01-01;9999-12-31
1145;1;2;Temperature only;4;Airport;22;High risk;Airport;Zhoushuizi Airport;2018-01-01;9999-12-31
1145;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Zhoushuizi Airport;2018-01-01;9999-12-31
1146;1;1;Temperature only;4;Airport;4;Low risk;Airport;Taoxian Airport;2018-01-01;9999-12-31
1146;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Taoxian Airport;2018-01-01;9999-12-31
1147;1;5.5;Temperature only;3;Container Type;3;Envirotainer RAP e2;Container Type;Envirotainer RAP e2;2018-01-01;9999-12-31
1147;2;6.6;Freight insurance;3;Container Type;3;Envirotainer RAP e2;Container Type;Envirotainer RAP e2;2018-01-01;9999-12-31
1148;1;4.3;Temperature only;3;Container Type;12;Envirotainer RKN e1;Container Type;Envirotainer RKN e1;2018-01-01;9999-12-31
1148;2;5.16;Freight insurance;3;Container Type;12;Envirotainer RKN e1;Container Type;Envirotainer RKN e1;2018-01-01;9999-12-31
1149;1;4.1;Temperature only;3;Container Type;21;Envirotainer RAP t2;Container Type;Envirotainer RAP t2;2018-01-01;9999-12-31
1149;2;4.92;Freight insurance;3;Container Type;21;Envirotainer RAP t2;Container Type;Envirotainer RAP t2;2018-01-01;9999-12-31
1150;1;5.2;Temperature only;3;Container Type;27;Envirotainer RKN t2;Container Type;Envirotainer RKN t2;2018-01-01;9999-12-31
1150;2;6.24;Freight insurance;3;Container Type;27;Envirotainer RKN t2;Container Type;Envirotainer RKN t2;2018-01-01;9999-12-31
1151;1;1.2;Temperature only;3;Container Type;31;SkyCell 770C;Container Type;SkyCell 770C;2018-01-01;9999-12-31
1151;2;1.44;Freight insurance;3;Container Type;31;SkyCell 770C;Container Type;SkyCell 770C;2018-01-01;9999-12-31
1152;1;1.6;Temperature only;3;Container Type;35;SkyCell 770CRT;Container Type;SkyCell 770CRT;2018-01-01;9999-12-31
1152;2;1.92;Freight insurance;3;Container Type;35;SkyCell 770CRT;Container Type;SkyCell 770CRT;2018-01-01;9999-12-31
1153;1;0.7;Temperature only;3;Container Type;39;SkyCell 1500C;Container Type;SkyCell 1500C;2018-01-01;9999-12-31
1153;2;0.84;Freight insurance;3;Container Type;39;SkyCell 1500C;Container Type;SkyCell 1500C;2018-01-01;9999-12-31
1154;1;0.8;Temperature only;3;Container Type;41;SkyCell 1500CRT;Container Type;SkyCell 1500CRT;2018-01-01;9999-12-31
1154;2;0.96;Freight insurance;3;Container Type;41;SkyCell 1500CRT;Container Type;SkyCell 1500CRT;2018-01-01;9999-12-31
1155;1;1.1;Temperature only;3;Container Type;43;SkyCell 2500C;Container Type;SkyCell 2500C;2018-01-01;9999-12-31
1155;2;1.32;Freight insurance;3;Container Type;43;SkyCell 2500C;Container Type;SkyCell 2500C;2018-01-01;9999-12-31
1156;1;1;Temperature only;3;Container Type;44;SkyCell 2500CRT;Container Type;SkyCell 2500CRT;2018-01-01;9999-12-31
1156;2;1.2;Freight insurance;3;Container Type;44;SkyCell 2500CRT;Container Type;SkyCell 2500CRT;2018-01-01;9999-12-31
1157;1;2;Temperature only;5;Country;23;High risk;Country;Afghanistan;2018-01-01;9999-12-31
1157;2;2.4;Freight insurance;5;Country;23;High risk;Country;Afghanistan;2018-01-01;9999-12-31
1158;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Aland Islands;2018-01-01;9999-12-31
1158;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Aland Islands;2018-01-01;9999-12-31
1159;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Albania;2018-01-01;9999-12-31
1159;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Albania;2018-01-01;9999-12-31
1160;1;1;Temperature only;5;Country;5;Low risk;Country;Algeria;2018-01-01;9999-12-31
1160;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Algeria;2018-01-01;9999-12-31
1161;1;1;Temperature only;5;Country;5;Low risk;Country;American Samoa;2018-01-01;9999-12-31
1161;2;1.2;Freight insurance;5;Country;5;Low risk;Country;American Samoa;2018-01-01;9999-12-31
1162;1;1;Temperature only;5;Country;5;Low risk;Country;Andorra;2018-01-01;9999-12-31
1162;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Andorra;2018-01-01;9999-12-31
1163;1;1;Temperature only;5;Country;5;Low risk;Country;Angola;2018-01-01;9999-12-31
1163;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Angola;2018-01-01;9999-12-31
1164;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Anguilla;2018-01-01;9999-12-31
1164;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Anguilla;2018-01-01;9999-12-31
1165;1;2;Temperature only;5;Country;23;High risk;Country;Antarctica;2018-01-01;9999-12-31
1165;2;2.4;Freight insurance;5;Country;23;High risk;Country;Antarctica;2018-01-01;9999-12-31
1166;1;1;Temperature only;5;Country;5;Low risk;Country;Antigua and Barbuda;2018-01-01;9999-12-31
1166;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Antigua and Barbuda;2018-01-01;9999-12-31
1167;1;1;Temperature only;5;Country;5;Low risk;Country;Argentina;2018-01-01;9999-12-31
1167;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Argentina;2018-01-01;9999-12-31
1168;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Armenia;2018-01-01;9999-12-31
1168;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Armenia;2018-01-01;9999-12-31
1169;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Aruba;2018-01-01;9999-12-31
1169;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Aruba;2018-01-01;9999-12-31
1170;1;1;Temperature only;5;Country;5;Low risk;Country;Australia;2018-01-01;9999-12-31
1170;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Australia;2018-01-01;9999-12-31
1171;1;1;Temperature only;5;Country;5;Low risk;Country;Austria;2018-01-01;9999-12-31
1171;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Austria;2018-01-01;9999-12-31
1172;1;2;Temperature only;5;Country;23;High risk;Country;Azerbaijan;2018-01-01;9999-12-31
1172;2;2.4;Freight insurance;5;Country;23;High risk;Country;Azerbaijan;2018-01-01;9999-12-31
1173;1;2;Temperature only;5;Country;23;High risk;Country;Bahamas;2018-01-01;9999-12-31
1173;2;2.4;Freight insurance;5;Country;23;High risk;Country;Bahamas;2018-01-01;9999-12-31
1174;1;1;Temperature only;5;Country;5;Low risk;Country;Bahrain;2018-01-01;9999-12-31
1174;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Bahrain;2018-01-01;9999-12-31
1175;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Bangladesh;2018-01-01;9999-12-31
1175;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Bangladesh;2018-01-01;9999-12-31
1176;1;1;Temperature only;5;Country;5;Low risk;Country;Barbados;2018-01-01;9999-12-31
1176;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Barbados;2018-01-01;9999-12-31
1177;1;1;Temperature only;5;Country;5;Low risk;Country;Belarus;2018-01-01;9999-12-31
1177;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Belarus;2018-01-01;9999-12-31
1178;1;1;Temperature only;5;Country;5;Low risk;Country;Belgium;2018-01-01;9999-12-31
1178;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Belgium;2018-01-01;9999-12-31
1179;1;1;Temperature only;5;Country;5;Low risk;Country;Belize;2018-01-01;9999-12-31
1179;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Belize;2018-01-01;9999-12-31
1180;1;1;Temperature only;5;Country;5;Low risk;Country;Benin;2018-01-01;9999-12-31
1180;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Benin;2018-01-01;9999-12-31
1181;1;2;Temperature only;5;Country;23;High risk;Country;Bermuda;2018-01-01;9999-12-31
1181;2;2.4;Freight insurance;5;Country;23;High risk;Country;Bermuda;2018-01-01;9999-12-31
1182;1;1;Temperature only;5;Country;5;Low risk;Country;Bhutan;2018-01-01;9999-12-31
1182;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Bhutan;2018-01-01;9999-12-31
1183;1;1;Temperature only;5;Country;5;Low risk;Country;Bolivia;2018-01-01;9999-12-31
1183;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Bolivia;2018-01-01;9999-12-31
1184;1;1;Temperature only;5;Country;5;Low risk;Country;Bosnia and Herzegovina;2018-01-01;9999-12-31
1184;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Bosnia and Herzegovina;2018-01-01;9999-12-31
1185;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Botswana;2018-01-01;9999-12-31
1185;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Botswana;2018-01-01;9999-12-31
1186;1;1;Temperature only;5;Country;5;Low risk;Country;Bouvet Island;2018-01-01;9999-12-31
1186;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Bouvet Island;2018-01-01;9999-12-31
1187;1;1;Temperature only;5;Country;5;Low risk;Country;Brazil;2018-01-01;9999-12-31
1187;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Brazil;2018-01-01;9999-12-31
1188;1;1;Temperature only;5;Country;5;Low risk;Country;British Virgin Islands;2018-01-01;9999-12-31
1188;2;1.2;Freight insurance;5;Country;5;Low risk;Country;British Virgin Islands;2018-01-01;9999-12-31
1189;1;2;Temperature only;5;Country;23;High risk;Country;British Indian Ocean Territory;2018-01-01;9999-12-31
1189;2;2.4;Freight insurance;5;Country;23;High risk;Country;British Indian Ocean Territory;2018-01-01;9999-12-31
